Suburb_0,Suburb_1,Suburb_2,Suburb_3,Suburb_4,Suburb_5,Suburb_6,Suburb_7,Suburb_8,Rooms,SellerG_0,SellerG_1,SellerG_2,SellerG_3,SellerG_4,SellerG_5,SellerG_6,SellerG_7,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,CouncilArea_0,CouncilArea_1,CouncilArea_2,CouncilArea_3,CouncilArea_4,Lattitude,Longtitude,Propertycount,BuildingAge,Year_Sold,Month_Sold,Day_Sold,DayOfWeek_Sold,Type_h,Type_t,Type_u,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan
0,1,0,0,0,0,0,1,0,0.06990951013244814,0,0,1,0,1,1,1,0,0.14549266785620948,0.09422594083195236,0.6853631506001456,-0.630281012904881,-0.3151355720176801,0.7893969246012525,0,1,0,0,1,-1.1391988230292875,0.4434582266194192,-1.155079185351918,1.2482398009755786,2016,10,9,6,1,0,0,0,0,0,0,0,1,0
0,0,1,1,0,1,1,1,0,1.1177588627134127,0,0,0,0,0,0,1,0,-0.12307053123107002,1.1303190904378202,3.599742390999236,2.524208786605323,0.3375556524964511,4.4403286847594465,0,0,0,1,0,0.6142621087738389,-1.0639684060584285,-1.3521044678899927,-1.4867525092857494,2016,10,12,2,1,0,0,0,0,0,0,0,0,1
0,0,1,0,0,1,1,0,1,0.06990951013244814,0,1,0,1,0,1,0,1,-0.8667840056266128,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.22288854561968294,-0.054537050108681775,0,0,1,0,0,0.3900626841865711,0.15667445103431596,0.8978784388616738,1.9319878785409108,2016,8,28,6,1,0,0,0,0,1,0,0,0,0
0,0,1,0,1,0,1,0,1,-0.9779398424485164,0,0,0,0,1,1,0,0,0.3107623288329966,-0.9418672087739155,-0.7718264695993994,4.627201986278792,0.9832848372824317,-0.14626900388150071,0,0,1,0,0,1.285476435470341,0.011729582507792234,3.2543924576833465,-0.1192563541550853,2017,3,18,5,1,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,1,0,1,1.1177588627134127,0,0,0,0,1,1,0,0,0.5586668202981777,1.1303190904378202,2.142552770799691,1.4727121867685884,0.4419862484187121,-0.14626900388150071,0,1,1,0,1,0.40653165426429577,1.1149670960942966,0.36270278768848446,-0.1192563541550853,2017,9,23,5,1,0,0,1,0,0,0,0,0,0
0,0,1,1,0,1,1,0,1,-0.9779398424485164,0,0,1,0,0,0,0,1,-0.5569033912951367,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.8285860019687967,-1.247052449155328,0,1,0,1,1,-0.1399890418438881,-1.1519706476639124,-0.20660863918025518,-0.1192563541550853,2016,11,27,6,0,0,1,0,0,0,0,0,0,1
0,0,1,0,1,0,1,1,1,0.06990951013244814,0,0,0,1,1,0,1,1,0.3520797440771936,0.09422594083195236,0.6853631506001456,0.4212155869318536,-0.5344398234544282,-0.14626900388150071,0,1,1,1,1,0.9214983572823315,0.7944318725518442,-0.8945934339033236,-1.4867525092857494,2016,5,14,5,0,0,1,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0.06990951013244814,0,0,0,0,0,0,1,1,0.7032777736528665,0.09422594083195236,-0.7718264695993994,0.4212155869318536,0.3236315730401496,-0.14626900388150071,0,1,0,1,0,-0.22856165402651485,1.356610898337725,-0.6506028223881495,-0.1192563541550853,2016,5,28,5,1,0,0,1,0,0,0,0,0,0
0,0,1,0,0,1,0,0,1,0.06990951013244814,0,0,1,0,1,1,1,0,1.0131583879843427,0.09422594083195236,-0.7718264695993994,2.524208786605323,0.3810684007973932,0.5875866263010509,1,0,0,0,1,-1.7758144730919787,0.621533350809409,-1.120256112159142,-0.1192563541550853,2016,3,12,5,1,0,0,0,0,0,0,0,1,0
0,0,1,0,1,0,1,1,0,-2.025789195029481,0,0,0,0,0,0,0,1,-1.4658865266674668,-1.9779603583797833,-0.7718264695993994,-1.6817776127416157,-0.8285860019687967,-0.14626900388150071,0,0,0,0,1,-0.18012350673919925,-0.0038002248345770156,1.7191989480465557,-0.1192563541550853,2016,7,11,0,0,0,1,0,0,1,0,0,0,0
0,1,1,0,0,1,1,0,1,2.165608215294377,0,1,0,1,0,0,0,1,1.033817095606441,2.166412240043688,0.6853631506001456,0.4212155869318536,0.9362910691174142,-0.14626900388150071,1,1,0,1,0,-1.1899896803277628,-3.2988112146429764,1.998012632754506,-0.1192563541550853,2017,3,6,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0,1,1,0,0,1,-0.9779398424485164,0,0,0,1,1,0,0,0,-1.6104974800221556,-0.9418672087739155,0.6853631506001456,-0.630281012904881,-0.24377466480413512,-0.14626900388150071,0,1,1,0,1,-0.35879107287633333,-0.30362903858739987,-0.3440681386254237,-0.1192563541550853,2017,9,23,5,0,1,0,0,0,0,0,0,1,0
0,0,0,0,1,1,1,0,0,-2.025789195029481,0,0,0,1,0,0,1,1,0.3520797440771936,-1.9779603583797833,-0.7718264695993994,-0.630281012904881,-0.8285860019687967,-1.5589410919829125,0,1,0,0,1,-1.1156717229182804,0.5397430321406961,0.08640919380369572,0.22261768462758072,2016,7,30,5,0,0,1,0,0,0,0,0,1,0
0,0,0,1,1,0,1,1,0,-0.9779398424485164,0,0,0,0,0,0,1,1,-1.0527123742254987,-0.9418672087739155,-0.7718264695993994,0.4212155869318536,-0.8285860019687967,-0.14626900388150071,0,0,1,1,1,-0.23271349522261545,0.4620939954300269,0.8850488855801248,-0.1192563541550853,2016,9,24,5,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,0,0,1,0,0.06990951013244814,0,1,0,1,1,0,0,0,-0.6188795141614318,0.09422594083195236,0.6853631506001456,0.4212155869318536,-0.4978891148816369,-0.14626900388150071,0,1,1,0,1,0.806907540271057,-0.1914002975275374,0.8612225723429623,-1.6576895286770823,2017,7,22,5,1,0,0,0,0,1,0,0,0,0
0,0,1,1,1,1,1,0,1,1.1177588627134127,0,0,0,1,0,0,1,1,0.4966906974318824,1.1303190904378202,0.6853631506001456,0.4212155869318536,0.14087803017619288,0.8260897061103801,0,1,0,0,1,-1.3550945652244526,0.8089263594041141,-0.6879459864040869,0.39355470401891374,2017,2,25,5,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,1,0,0,-0.9779398424485164,0,0,0,1,1,0,0,1,-0.6395382217835304,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.8285860019687967,-1.5405947012283487,0,0,0,1,1,-0.8264267862593929,0.007588300549748633,-1.0293037433595889,0.22261768462758072,2016,6,18,5,0,0,1,0,0,0,0,0,1,0
0,0,1,1,1,1,1,0,1,-0.9779398424485164,0,0,1,0,1,1,1,0,0.08351654498991411,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.6388704193766892,-0.14626900388150071,0,1,0,0,1,-1.2136551751453493,0.7570568028819425,-0.6879459864040869,-0.1192563541550853,2017,6,17,5,0,0,1,0,0,0,0,0,1,0
0,1,0,0,0,1,1,1,1,0.06990951013244814,0,0,0,1,1,1,0,0,2.7898072434848062,0.09422594083195236,-0.7718264695993994,-0.630281012904881,-0.090609790784819,-0.7150071172729782,1,0,1,0,0,-0.4819623616928693,2.687515387559702,-0.5532356769478218,-0.1192563541550853,2017,7,29,5,1,0,0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,1,1,1.1177588627134127,0,0,1,0,1,1,1,0,0.8892061422517523,1.1303190904378202,-0.7718264695993994,0.4212155869318536,0.36018228161294097,-0.14626900388150071,0,1,0,0,0,-1.4201400772960722,1.052226674431525,-0.966988770277779,-0.1192563541550853,2017,3,18,5,1,0,0,0,0,0,0,0,1,0
0,0,0,1,1,0,0,0,1,-0.9779398424485164,0,0,0,0,0,0,1,0,0.6826190660307682,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.5431423731146167,-0.3480793021817024,0,1,1,0,1,1.382352730045169,-0.8082442451577694,0.3265051195012567,-1.4867525092857494,2016,7,5,1,1,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,1,1,-0.9779398424485164,0,0,1,0,1,1,1,1,-0.10241182360897168,-0.9418672087739155,-0.7718264695993994,1.4727121867685884,0.0869222222830247,-0.7883926802912333,0,1,1,0,1,1.0529733284909704,-0.13114464504000392,-0.9163578546488086,0.9063657621929128,2016,10,12,2,1,0,0,0,0,1,0,0,0,0
0,0,1,0,0,1,0,0,0,1.1177588627134127,0,0,0,0,0,0,1,1,-0.577562098917235,0.09422594083195236,0.6853631506001456,-0.630281012904881,-0.07842622126055522,0.3490835464917216,0,0,0,1,0,0.5243055495258125,-0.7150654011050251,-0.27785847972600086,2.0687374940539773,2016,10,9,6,1,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,1,0,1,0.06990951013244814,0,0,0,0,1,1,0,0,0.5586668202981777,0.09422594083195236,-0.7718264695993994,-0.630281012904881,0.2731567850110568,-0.14626900388150071,0,1,1,1,0,0.23727492817150553,1.216324972013559,0.36270278768848446,-0.1192563541550853,2017,5,27,5,1,0,0,1,0,0,0,0,0,0
0,0,0,1,1,0,0,0,1,0.06990951013244814,0,0,0,0,1,1,0,0,0.6826190660307682,0.09422594083195236,0.6853631506001456,0.4212155869318536,0.5290117450205962,0.8627824876195077,0,1,1,0,1,1.5581140073450228,-0.5897916218783258,0.3265051195012567,-0.1192563541550853,2016,6,18,5,1,0,0,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,1.1177588627134127,0,0,0,0,0,0,1,1,-0.7841491751382191,1.1303190904378202,0.6853631506001456,2.524208786605323,0.2122389373897379,2.56899682779394,0,0,0,1,0,0.42466136082038203,-0.8848579613789277,-0.20111025920244843,-1.5551273170422826,2016,7,30,5,1,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0.06990951013244814,0,0,1,0,1,1,1,0,0.8685474346296539,0.09422594083195236,0.6853631506001456,2.524208786605323,0.4071760497779584,-0.14626900388150071,0,1,0,0,1,-1.7536713200463712,0.6991823875200782,0.8073842683936046,-0.1192563541550853,2016,10,15,5,1,0,0,0,0,0,0,0,1,0
0,0,0,0,1,1,1,0,0,0.06990951013244814,0,0,1,0,1,1,1,0,0.08351654498991411,0.09422594083195236,0.6853631506001456,-0.630281012904881,-0.37779392957103675,-0.3297329114271386,0,1,0,0,1,-1.158297292531134,0.6008269410197794,0.08640919380369572,-0.9739414511117503,2017,7,29,5,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,0,1,0,1,1.1177588627134127,0,0,1,0,1,0,1,1,0.8685474346296539,1.1303190904378202,2.142552770799691,0.4212155869318536,0.2975239240595844,-0.14626900388150071,0,1,1,1,0,0.36238374287946334,1.268608656732241,0.36270278768848446,-0.1192563541550853,2017,4,29,5,1,0,0,1,0,0,0,0,0,0
0,0,0,1,1,1,1,0,1,-2.025789195029481,0,0,1,1,1,0,0,1,-1.3006168656906794,-1.9779603583797833,-0.7718264695993994,-0.630281012904881,3.6828157418728784,-0.14626900388150071,1,0,0,0,0,0.16600165430578423,-0.722519708628974,-0.499855571329948,-0.1192563541550853,2017,6,24,5,0,0,1,0,0,1,0,0,0,0
0,0,0,0,1,0,1,0,0,2.165608215294377,0,0,0,0,1,0,0,1,0.20746879072250451,2.166412240043688,0.6853631506001456,0.4212155869318536,0.5290117450205962,1.3397886472381662,0,1,1,0,0,-1.5114805836093999,0.18980470669748772,-0.11611446871218589,0.5644917234102467,2017,5,13,5,1,0,0,0,0,0,0,0,1,0
0,0,0,1,0,1,1,1,1,-0.9779398424485164,0,0,1,0,0,0,0,1,-0.680855637027727,-0.9418672087739155,-0.7718264695993994,-1.6817776127416157,-0.4543763665806948,-0.641621554254723,0,1,0,1,1,0.21983719514802078,-1.0857101363375687,0.028676204036724943,1.9319878785409108,2016,7,5,1,1,0,0,0,0,0,0,0,0,1
0,0,0,1,1,1,1,0,1,-0.9779398424485164,0,0,1,1,1,0,0,1,-1.1353472047138922,-0.9418672087739155,0.6853631506001456,-0.630281012904881,-0.5883956313475964,-0.12792261312693692,1,0,0,0,0,0.12572879470399215,-0.706782837188938,-0.499855571329948,-1.1106910666248166,2016,8,10,2,1,0,0,0,0,1,0,0,0,0
0,0,0,1,0,1,1,1,0,1.1177588627134127,0,0,0,1,0,0,1,1,-1.3006168656906794,1.1303190904378202,0.6853631506001456,-1.6817776127416157,-0.4770029956971847,-0.14626900388150071,0,0,0,1,0,0.3391334321815165,-0.6894929850147827,-0.8824511781190004,-0.1192563541550853,2017,3,6,0,1,0,0,0,0,1,0,0,0,0
0,0,1,1,0,0,0,1,0,1.1177588627134127,0,0,1,0,1,1,0,1,0.3107623288329966,1.1303190904378202,0.6853631506001456,0.4212155869318536,0.017301825001517362,-0.14626900388150071,0,1,0,1,0,-0.24516901881081885,1.1982068634478538,-0.4554103331760102,2.6157359561062425,2016,8,10,2,1,0,0,0,0,0,0,0,1,0
0,0,0,0,1,1,0,0,0,0.06990951013244814,0,0,1,0,1,0,0,1,0.4140558669434886,0.09422594083195236,-0.7718264695993994,-0.630281012904881,0.19657434800139872,-0.14626900388150071,0,1,0,1,0,-0.6492815618940411,1.2644673747741975,-0.4047794175470398,-0.1192563541550853,2016,5,28,5,1,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,0,1,1,0.06990951013244814,0,0,1,0,1,0,1,1,0.8892061422517523,0.09422594083195236,-0.7718264695993994,0.4212155869318536,-0.6214653200563124,-0.14626900388150071,0,1,0,0,0,-1.3523266710937516,1.1226284677159122,-0.966988770277779,-0.1192563541550853,2016,7,26,1,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1,0,0,1,1,-0.9779398424485164,0,0,0,0,1,0,0,1,0.16615137547830783,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.5883956313475964,-0.14626900388150071,0,1,1,0,0,-1.6242722694357334,0.07146757475042312,0.7180355937542451,-0.4611303929377513,2017,7,29,5,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,-0.9779398424485164,0,0,0,0,1,0,1,0,-0.7841491751382191,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.30469251242545403,-0.5315432097273403,0,0,0,1,0,0.40113426070937486,-0.8475864237580065,-0.20111025920244843,-0.9739414511117503,2016,4,16,5,0,0,1,0,0,0,0,0,0,1
0,0,0,1,0,0,0,1,1,0.06990951013244814,0,0,0,0,0,0,1,0,-0.10241182360897168,0.09422594083195236,-0.7718264695993994,0.4212155869318536,0.15480210963249433,-0.3297329114271386,0,1,1,0,1,1.1041793699090854,-0.2781601545458437,-0.9163578546488086,0.5644917234102467,2016,4,6,2,1,0,0,0,0,1,0,0,0,0
0,0,1,0,1,0,1,0,1,-0.9779398424485164,0,0,1,0,1,0,1,1,0.3107623288329966,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.6197248101242747,-0.14626900388150071,0,0,1,0,0,1.1650730407846044,0.1287207978184044,3.2543924576833465,-0.1192563541550853,2016,12,11,6,0,1,0,0,0,1,0,0,0,0
0,0,1,0,1,0,1,0,1,1.1177588627134127,0,0,1,0,1,0,1,1,0.3107623288329966,1.1303190904378202,-0.7718264695993994,0.4212155869318536,0.31841004324403654,-0.14626900388150071,0,0,1,0,0,1.2910122237318413,0.23950009019253968,3.2543924576833465,-0.1192563541550853,2017,6,5,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0.06990951013244814,0,0,0,1,0,1,0,1,0.8685474346296539,0.09422594083195236,0.6853631506001456,-0.630281012904881,-0.2141859959594945,-0.14626900388150071,0,1,0,0,1,-1.6346518724259358,0.6122154664041051,0.8073842683936046,-0.1192563541550853,2016,7,5,1,0,1,0,0,0,0,0,0,1,0
0,0,0,1,0,1,1,0,0,-0.9779398424485164,0,0,0,0,0,0,1,0,-1.672473602888451,-0.9418672087739155,-0.7718264695993994,-1.6817776127416157,-0.6440919491728023,-0.5865823819910316,0,0,0,0,1,0.15617563014180083,-0.1839459900032943,-0.3711018401829735,2.6157359561062425,2016,8,22,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,1,0,1,-0.9779398424485164,0,0,1,1,0,1,0,0,-0.928760128492908,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.6858641875417066,-2.4028750666928467,0,1,1,0,1,0.42175507198310175,-0.2852003338741647,1.0247993766827128,-0.1192563541550853,2017,9,16,5,0,1,0,0,0,1,0,0,0,0
0,1,0,0,0,1,0,0,1,-0.9779398424485164,0,1,1,1,1,0,0,0,-0.9081014208708097,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.8285860019687967,-1.5039019197192212,0,0,0,1,0,0.3236332250495519,-0.5960035448150969,-1.4645921582692891,-1.4867525092857494,2017,5,20,5,0,0,1,0,0,0,0,0,0,1
0,0,0,1,1,0,0,1,1,0.06990951013244814,1,0,0,0,0,0,0,0,0.4966906974318824,0.09422594083195236,0.6853631506001456,-0.630281012904881,-0.4108636182797527,-0.14626900388150071,0,1,1,0,1,1.3380664239538556,-0.5825443784517494,-1.1085720547063025,-0.1192563541550853,2017,4,29,5,0,1,0,0,0,1,0,0,0,0
0,0,1,1,0,0,1,1,0,1.1177588627134127,0,0,0,1,1,0,1,1,0.8478887270075556,1.1303190904378202,0.6853631506001456,0.4212155869318536,0.26097321548679303,-0.14626900388150071,0,1,1,1,1,1.011454916530358,0.9963193679997019,-1.0874949314580433,-0.1192563541550853,2016,3,9,2,1,0,0,1,0,0,0,0,0,0
0,0,1,1,0,0,1,0,0,0.06990951013244814,0,0,0,0,0,0,1,1,-0.6601969294056287,0.09422594083195236,0.6853631506001456,0.4212155869318536,-0.5535854327068428,0.12892685743695612,0,0,1,0,0,0.6820755149761595,-0.08041394105573535,0.3265051195012567,-1.3841902976509495,2016,9,24,5,0,1,0,0,0,1,0,0,0,0
0,0,1,1,0,0,0,0,0,1.1177588627134127,0,1,0,1,0,0,0,1,0.16615137547830783,1.1303190904378202,-0.7718264695993994,-0.630281012904881,-0.6145032803281617,-0.14626900388150071,0,1,1,0,1,0.5410513090165975,-1.766433358168181,-0.7394932986960251,-0.1192563541550853,2017,3,9,3,1,0,0,0,0,0,0,0,0,1
0,1,1,1,1,0,1,1,1,0.06990951013244814,0,0,1,1,0,1,0,0,1.591602201403098,0.09422594083195236,-0.7718264695993994,0.4212155869318536,0.5603409237972745,-0.09122983161780936,1,0,0,1,1,2.134666354771376,-0.7573064770755398,-0.6279220049796966,-0.6320674123290844,2017,7,15,5,1,0,0,0,0,1,0,0,0,0
0,0,1,0,1,0,1,1,0,-0.9779398424485164,0,0,0,0,1,0,0,1,-1.4658865266674668,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.8285860019687967,-1.3204380121735833,0,0,0,0,1,-0.16213219488959396,0.0013763776129774863,1.7191989480465557,-0.1192563541550853,2016,10,9,6,0,0,1,0,0,1,0,0,0,0
0,0,0,0,1,0,0,1,1,0.06990951013244814,0,0,0,1,0,1,1,0,0.3107623288329966,0.09422594083195236,0.6853631506001456,0.4212155869318536,-0.2576987442604366,-0.14626900388150071,0,1,1,0,0,-1.6706344961251463,-0.004835545324087916,0.7180355937542451,-0.1192563541550853,2016,10,12,2,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,0,1,1,1,0.06990951013244814,0,0,0,1,0,1,0,1,-0.24702277696366043,0.09422594083195236,0.6853631506001456,0.4212155869318536,0.07125763289468555,1.35813503799273,0,1,0,0,1,-1.013259640082149,0.10801438802906917,-0.5834767668257589,2.2738619173235763,2016,11,19,5,1,0,0,0,0,0,0,0,1,0
0,0,1,0,0,1,0,1,1,0.06990951013244814,0,0,1,1,0,0,1,1,0.14549266785620948,0.09422594083195236,-0.7718264695993994,-0.630281012904881,-0.518775234066089,-0.14626900388150071,0,0,0,1,0,0.8410910327853267,-1.114077917749108,-1.180738291915016,-0.1192563541550853,2017,5,27,5,0,1,0,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,1.1177588627134127,1,1,1,0,1,0,1,1,-0.49492726842884144,1.1303190904378202,2.142552770799691,0.4212155869318536,-0.3482052607263961,-0.14626900388150071,0,1,1,0,1,-0.7406220682074671,0.746910662085383,0.6797760330753398,-0.1192563541550853,2017,3,9,3,1,0,0,0,0,0,0,0,1,0
0,0,0,1,1,1,1,0,1,-0.9779398424485164,1,0,0,0,1,0,1,1,-1.1353472047138922,-0.9418672087739155,-0.7718264695993994,0.4212155869318536,-0.5535854327068428,-1.0452421508551264,1,0,0,0,0,0.24751613645512852,-0.6622640561414405,-0.499855571329948,0.0516806652362477,2016,10,12,2,1,0,0,0,0,1,0,0,0,0
0,0,0,1,0,1,1,1,1,-0.9779398424485164,0,1,0,0,0,1,0,1,-0.680855637027727,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,0.7065437580884399,-1.081934932364254,0,1,0,1,1,0.25166797765113075,-1.0650037265479393,0.028676204036724943,-0.1192563541550853,2017,2,25,5,0,0,1,0,0,0,0,0,0,1
0,0,1,1,1,1,1,0,1,-2.025789195029481,0,0,1,0,1,1,0,0,0.08351654498991411,-1.9779603583797833,-0.7718264695993994,-0.630281012904881,1.5767987241072816,-0.14626900388150071,0,1,0,0,1,-1.2432716423438788,0.7174040281353523,-0.6879459864040869,-0.1192563541550853,2017,6,24,5,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,1,1,1,0,1.1177588627134127,0,0,0,1,0,1,1,0,-0.10241182360897168,1.1303190904378202,0.6853631506001456,0.4212155869318536,0.2627137254188307,-0.14626900388150071,0,0,1,1,1,0.32224927798425057,0.8586217428994602,0.0834309046490504,-0.1192563541550853,2017,5,13,5,1,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,1,0,0,-0.9779398424485164,0,0,1,0,1,0,1,0,0.20746879072250451,0.09422594083195236,-0.7718264695993994,-0.630281012904881,-0.39868004875548896,-0.14626900388150071,0,1,1,0,0,-1.5073287424133974,0.1846281042502275,-0.11611446871218589,-0.1192563541550853,2016,4,6,2,1,0,0,0,0,0,0,0,1,0
0,0,0,1,1,1,0,0,0,-2.025789195029481,0,0,0,0,0,0,1,0,-0.06109440836477464,-1.9779603583797833,-0.7718264695993994,0.4212155869318536,-0.17763528738670317,-0.14626900388150071,0,1,1,1,1,0.9989993929421546,0.43621098319254864,-1.09299331143585,-0.1192563541550853,2016,6,8,2,1,0,0,1,0,0,0,0,0,0
0,0,0,0,1,1,1,0,1,-0.9779398424485164,0,0,1,0,1,1,0,0,-0.20570536171946374,-0.9418672087739155,-0.7718264695993994,-1.6817776127416157,-0.37431290970696135,-0.14626900388150071,0,1,0,0,1,-1.0740149162510886,0.3012051913658004,-1.1605775653297248,-0.1192563541550853,2017,12,8,4,1,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0.06990951013244814,0,0,0,1,0,1,0,1,0.8685474346296539,0.09422594083195236,-0.7718264695993994,0.4212155869318536,0.19657434800139872,0.4591618910191043,0,1,0,0,1,-1.6830900197132515,0.6256746327671583,0.8073842683936046,-0.1192563541550853,2017,4,29,5,1,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,1,1,0,1.1177588627134127,0,0,0,0,0,0,1,0,-0.7841491751382191,1.1303190904378202,2.142552770799691,0.4212155869318536,0.039928454118007245,0.312390764982594,0,1,1,0,1,0.7512728682438796,-0.5369902769150354,-0.08312418884534545,1.4191768203669117,2016,7,30,5,1,0,0,0,0,1,0,0,0,0
0,0,0,1,1,1,1,0,0,-0.9779398424485164,0,0,0,1,0,0,1,1,0.6413016507865714,-0.9418672087739155,-0.7718264695993994,0.4212155869318536,-0.4456738169205064,-0.14626900388150071,0,0,0,1,0,1.01699070479176,-1.4232246159069406,-0.4160052766683952,-1.17906587438135,2017,5,13,5,0,0,1,0,0,0,0,0,0,1
0,0,1,1,0,0,0,1,0,1.1177588627134127,0,0,1,0,1,1,0,1,0.3107623288329966,1.1303190904378202,0.6853631506001456,0.4212155869318536,0.4680938973992773,-0.14626900388150071,0,1,0,1,0,-0.3019108484903356,1.1692178897424315,-0.4554103331760102,-0.1192563541550853,2017,3,18,5,1,0,0,0,0,0,0,0,1,0
0,0,1,0,0,1,0,1,0,-0.9779398424485164,0,0,1,0,0,1,0,0,-0.26768148458575874,-1.9779603583797833,-0.7718264695993994,-0.630281012904881,-0.23159109527987135,-0.49485042821821273,0,0,1,0,1,-0.4610647610059838,-1.2492907736747,-0.44601726738059033,1.5901138397582448,2016,6,18,5,1,0,0,0,0,0,0,0,0,1
0,0,1,0,0,1,1,0,1,0.06990951013244814,0,0,0,0,0,0,1,0,-0.9081014208708097,0.09422594083195236,-0.7718264695993994,-1.6817776127416157,0.05385253357430871,-0.14626900388150071,0,0,1,0,0,0.5099125000461873,0.06349560698157172,0.8978784388616738,-0.1192563541550853,2017,1,7,5,1,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,0,1,1,1.1177588627134127,0,1,1,0,0,1,1,0,0.3107623288329966,1.1303190904378202,2.142552770799691,0.4212155869318536,-0.08538826098870594,3.7431658360860225,0,0,1,1,0,-0.8624094099585051,0.563555403398564,0.31069727706506234,-1.5551273170422826,2017,2,25,5,0,1,0,0,0,0,0,0,1,0
0,0,0,1,1,0,0,1,0,0.06990951013244814,0,0,0,0,0,0,1,0,0.8065713117633585,0.09422594083195236,0.6853631506001456,-0.630281012904881,-0.5849146114835211,-0.14626900388150071,0,1,1,0,1,1.3975761477640734,-1.034979432353006,-1.460239274120192,-0.1192563541550853,2017,4,3,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0,1,0,1,0,1,0.06990951013244814,0,0,0,1,1,1,0,1,0.476031989809784,0.09422594083195236,-0.7718264695993994,-0.630281012904881,0.22616301684603934,-0.14626900388150071,0,0,1,0,0,1.2111584780608586,0.3135255051900679,3.2543924576833465,-0.1192563541550853,2017,8,7,0,1,0,0,0,0,1,0,0,0,0
0,0,1,1,1,1,1,0,0,0.06990951013244814,0,0,1,0,0,0,0,0,-0.39163373031834936,0.09422594083195236,-0.7718264695993994,-0.630281012904881,-0.3499457706584338,-0.6049287727455954,0,1,0,1,1,-0.005746176504646681,-1.1975247492009207,-1.2913931889683767,1.5901138397582448,2016,9,24,5,1,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,1,0,0,-0.9779398424485164,0,1,0,0,1,1,1,1,-0.20570536171946374,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.684123677609669,-0.8250854618003609,0,1,0,1,1,0.4827871375652001,-1.068109688016472,-0.5788947835109199,-0.4611303929377513,2017,3,18,5,0,1,0,0,0,0,0,0,0,1
0,0,1,0,1,1,0,0,0,-0.9779398424485164,0,0,0,1,1,1,1,1,-0.6395382217835304,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.8285860019687967,-1.1369741046279453,0,1,0,1,1,0.020548817737061416,-1.0225555864794635,-1.1518717970315306,-0.29019337354641833,2016,9,24,5,0,0,1,0,0,0,0,0,0,1
0,0,1,1,0,0,0,0,0,0.06990951013244814,0,1,0,1,0,0,0,0,0.7445951888970636,0.09422594083195236,-0.7718264695993994,0.4212155869318536,0.13043497058396678,-0.14626900388150071,1,0,0,1,0,0.5132339730030088,-1.6251121113547984,-0.7394932986960251,-0.1192563541550853,2017,5,13,5,1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,1,0,0,0.06990951013244814,0,0,1,0,1,0,1,1,2.438609213909133,0.09422594083195236,0.6853631506001456,0.4212155869318536,0.13391599044804214,-0.14626900388150071,1,0,0,0,1,-3.016938201301191,1.3663429109386567,-1.1917350518706296,-0.1192563541550853,2017,12,8,4,1,0,0,0,0,0,0,1,0,0
